"stockid","commonname","region","year","sst","prodbest","TBbest","R","UdivUmsypref","sst.z","prodbest.div","n.obs"
"BLUEROCKCAL","Blue rockfish","US West Coast",1943,14.3502692297885,106.6,12800,3200000,0.0248138957816377,0.937443775876331,0.010708837003919,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1944,13.9706866281074,15.6,12900,3200000,0.0248138957816377,0.193679970002645,0.00156714687862229,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1945,13.9985352440884,49.1,12900,3200000,0.0992555831265509,0.248247256592205,0.00493249434233041,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1946,13.5528067580441,-60.1,12900,3200000,0.0744416873449131,-0.62512447777707,-0.00603753380802561,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1947,13.7746240967198,67.8,12800,3190000,0.124069478908189,-0.190489941600897,0.00681106143401225,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1948,13.7171459490793,-17.1,12800,3190000,0.148883374689826,-0.303114086264889,-0.00171783407848982,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1949,13.4883559670365,97.5,12700,3190000,0.198511166253102,-0.751410997230498,0.0097946679913893,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1950,13.6515957849068,22,12700,3180000,0.248138957816377,-0.431554745464396,0.00221007893139041,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1951,13.9495688823231,37,12600,3180000,0.272952853598015,0.152301321702005,0.00371695093006568,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1952,13.6730919679006,17,12500,3170000,0.223325062034739,-0.389434577668459,0.00170778826516531,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1953,13.9933923211014,101,12400,3170000,0.198511166253102,0.2381700824615,0.0101462714577469,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1954,14.0793706659685,12,12400,3160000,0.223325062034739,0.406638238583154,0.00120549759894022,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1955,13.175340246736,132,12300,3160000,0.272952853598015,-1.36474196234302,0.0132604735883424,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1956,13.831146516298,50,12300,3160000,0.297766749379653,-0.0797384748147803,0.00502290666225092,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1957,14.6538790318004,48,12200,3150000,0.297766749379653,1.53234454541856,0.00482199039576089,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1958,15.3713316122691,46,12100,3140000,0.496277915632754,2.93813938274781,0.00462107412927085,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1959,14.9790672712159,105,11900,3130000,0.421836228287841,2.16952665413974,0.0105481039907269,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1960,14.36154212868,154,11800,4120000,0.32258064516129,0.959532180733768,0.0154705525197328,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1961,14.1837914450127,223,11800,4870000,0.248138957816377,0.611242969385482,0.0224021637136391,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1962,13.7453035597216,235,11900,4740000,0.272952853598015,-0.247941347675514,0.0236076613125793,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1963,14.5370351013384,336,12000,4910000,0.272952853598015,1.30339757569767,0.0337539327703262,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1964,13.660618752764,406,12200,5680000,0.223325062034739,-0.413874912711194,0.0407860020974775,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1965,14.022766272227,362,12500,4430000,0.32258064516129,0.295726149536142,0.0363658442346967,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1966,13.6677262490256,375,12700,3480000,0.347394540942928,-0.399948303729779,0.0376717999668819,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1967,14.1493310510067,272,12900,2690000,0.32258064516129,0.543720396737797,0.027324612242645,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1968,14.1070229756205,204,13000,2340000,0.570719602977667,0.460820877557867,0.0204934591819838,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1969,13.9784095956568,191,12900,2440000,0.570719602977667,0.208812549082248,0.0191875034497985,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1970,14.1928861350344,91,12800,2160000,0.769230769230769,0.629063336372333,0.00914169012529668,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1971,13.4098549098299,48,12500,1470000,0.694789081885856,-0.905227965696668,0.00482199039576089,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1972,13.6868447086267,-24,12200,1470000,0.967741935483871,-0.362487107636018,-0.00241099519788044,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1973,13.4941771490532,-73,11700,1510000,1.53846153846154,-0.740004825102876,-0.00733344372688635,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1974,13.5185569043745,-61,10900,1960000,1.9106699751861,-0.692234512333711,-0.00612794612794613,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1975,13.2528634698767,-19,10000,1420000,2.05955334987593,-1.21284098682054,-0.00190870453165535,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1976,13.8194596641942,-81,9150,826000,1.88585607940447,-0.102637990126886,-0.0081371087928465,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1977,13.9780210570285,-100,8370,752000,1.9106699751861,0.208051236609986,-0.0100458133245018,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1978,14.2660205406055,-115,7630,519000,1.76178660049628,0.772364751102531,-0.0115526853231771,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1979,14.2634533497325,-124,6970,575000,2.50620347394541,0.767334531999626,-0.0124568085223823,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1980,14.1452762536835,-101,6140,775000,2.18362282878412,0.535775323713393,-0.0101462714577469,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1981,14.3671494952419,-24,5500,1540000,3.89578163771712,0.970519397420036,-0.00241099519788044,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1982,13.9800350749702,159,4610,3950000,4.1439205955335,0.211997554599227,0.0159728431859579,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1983,14.9634170030293,177,4000,1300000,4.44168734491315,2.1388611205303,0.0177810895843683,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1984,14.1882483959198,162,3460,1110000,3.44913151364764,0.619976032372499,0.016274217585693,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1985,13.7578816162912,273,3140,2520000,3.424317617866,-0.223295583661915,0.02742507037589,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1986,14.1483112134432,330,2980,3040000,1.16625310173697,0.541722101072396,0.0331511839708561,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1987,14.2591378563329,297,3170,1210000,2.08436724565757,0.758878644451321,0.0298360655737705,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1988,13.7175924694329,275,3200,1310000,2.4317617866005,-0.30223916292509,0.0276259866423801,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1989,13.8156139557822,316,3160,2220000,2.15880893300248,-0.110173369019705,0.0317447701054258,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1990,14.1882281679856,383,3200,3030000,1.96029776674938,0.619936397243652,0.0384754650328421,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1991,13.5357992774562,414,3330,2880000,1.66253101736973,-0.658449367891522,0.0415896671634377,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1992,14.7625457529436,475,3520,2880000,4.76426799007444,1.7452688831815,0.0477176132913838,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1993,14.0940654905219,669,3320,6390000,3.79652605459057,0.435431651632322,0.0672064911409174,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1994,13.8506684888873,555,3480,1360000,2.67990074441687,-0.0414866251070392,0.0557542639509853,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1995,14.2320598175651,455,3660,1390000,1.66253101736973,0.705821246455891,0.0457084506264834,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1996,14.1323943974679,418,3870,1540000,1.33995037220844,0.510534286945113,0.0419914996964177,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1997,14.8608977460025,390,4080,1470000,2.18362282878412,1.93798228034137,0.0391786719655572,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1998,14.3586398258544,677,4110,7790000,1.78660049627792,0.95384533474608,0.0680101562068775,91
"BLUEROCKCAL","Blue rockfish","US West Coast",1999,12.9632136445296,574,4490,2070000,1.29032258064516,-1.78038822296019,0.0576629684826406,91
"BLUEROCKCAL","Blue rockfish","US West Coast",2000,13.4806939886327,416,4830,1080000,0.843672456575682,-0.766424072626719,0.0417905834299277,91
"BLUEROCKCAL","Blue rockfish","US West Coast",2001,13.1916215168802,355,5080,960000,0.669975186104218,-1.33284002744591,0.0356626373019816,91
"BLUEROCKCAL","Blue rockfish","US West Coast",2002,13.2676425607581,337,5300,2090000,0.794044665012407,-1.18388246018465,0.0338543909035712,91
"BLUEROCKCAL","Blue rockfish","US West Coast",2003,13.9501442783757,299,5470,1480000,1.04218362282878,0.153428767364875,0.0300369818402605,91
"BLUEROCKCAL","Blue rockfish","US West Coast",2004,13.9475433742791,265,5540,1810000,0.744416873449131,0.148332489714024,0.0266214053099299,91
"BLUEROCKCAL","Blue rockfish","US West Coast",2005,13.9093578280064,195,5640,1070000,0.818858560794045,0.0735107589514271,0.0195893359827786,91
"BLUEROCKCAL","Blue rockfish","US West Coast",2006,13.7090893795616,142,5650,735000,1.48883374689826,-0.318900333527626,0.0142650549207926,91
"BMACKECS","Spotted mackerel","Japan",1992,20.9829455620825,110938,111000,1.45e+08,1.06451612903226,-1.2457172707084,0.732449974606399,26
"BMACKECS","Spotted mackerel","Japan",1993,20.6963495359582,27238,187000,4.54e+08,0.967741935483871,-2.18746675924477,0.179834433722702,26
"BMACKECS","Spotted mackerel","Japan",1994,21.3052689584635,42894,164000,2.79e+08,1.2258064516129,-0.186568273459346,0.28320060944642,26
"BMACKECS","Spotted mackerel","Japan",1995,21.0702257991511,60344,150000,3.21e+08,1.29032258064516,-0.95891595064041,0.398411376333164,26
"BMACKECS","Spotted mackerel","Japan",1996,21.0643879357031,80090,159000,2.66e+08,0.967741935483871,-0.978099066996376,0.528781107160995,26
"BMACKECS","Spotted mackerel","Japan",1997,21.358227353985,103929,197000,3.9e+08,1.06451612903226,-0.0125479195468007,0.686174200101574,26
"BMACKECS","Spotted mackerel","Japan",1998,22.1326332024935,56129,238000,5.53e+08,1.06451612903226,2.53213604420136,0.370582529202641,26
"BMACKECS","Spotted mackerel","Japan",1999,21.6207988060127,11018,226000,4.19e+08,1.54838709677419,0.850257242113371,0.0727445403758253,26
"BMACKECS","Spotted mackerel","Japan",2000,21.4922883220985,58670,149000,1.95e+08,1.45161290322581,0.427974057889207,0.38735906551549,26
"BMACKECS","Spotted mackerel","Japan",2001,21.8303259792974,28035,161000,3.44e+08,1.35483870967742,1.53875983910945,0.185096495683088,26
"BMACKECS","Spotted mackerel","Japan",2002,21.3938530111043,36390,126000,1.92e+08,1.2258064516129,0.1045173615898,0.240259014728288,26
"BMACKECS","Spotted mackerel","Japan",2003,21.2366247891033,94796,117000,1.95e+08,1.35483870967742,-0.41213180363173,0.625875063484002,26
"BMACKECS","Spotted mackerel","Japan",2004,21.5298171097276,51153,166000,3.9e+08,0.709677419354839,0.551292992324698,0.337729304215338,26
"BMACKECS","Spotted mackerel","Japan",2005,21.3202487560315,46826,186000,3.05e+08,1.58064516129032,-0.137344922777144,0.309160995429152,26
"BMACKECS","Spotted mackerel","Japan",2006,21.2926790404454,23485,157000,2.87e+08,1.32258064516129,-0.227938522079329,0.155055865921788,26
"BMACKECS","Spotted mackerel","Japan",2007,21.5503403305334,28912,119000,1.91e+08,1.48387096774194,0.618731934023763,0.190886744540376,26
"BMACKECS","Spotted mackerel","Japan",2008,21.4419176066663,53036,94000,1.88e+08,1.48387096774194,0.262456775123709,0.350161503301168,26
"BMACKECS","Spotted mackerel","Japan",2009,21.3256808068119,54379,107000,2.65e+08,1.32258064516129,-0.119495299691561,0.35902844083291,26
"BMACKECS","Spotted mackerel","Japan",2010,21.3541150187368,50559,125000,2.73e+08,0.903225806451613,-0.026060980663023,0.333807516505841,26
"BMACKECS","Spotted mackerel","Japan",2011,20.9964105261248,33719,146000,2.64e+08,1.35483870967742,-1.20147163628184,0.222624174707974,26
"BMACKECS","Spotted mackerel","Japan",2012,21.1808099436895,46599,131000,2.26e+08,1.2258064516129,-0.595538401524977,0.307662265109192,26
"BMACKECS","Spotted mackerel","Japan",2013,21.4135122433894,26233,131000,2.84e+08,1.25806451612903,0.169117252243824,0.173199085830371,26
"BMACKECS","Spotted mackerel","Japan",2014,21.1287823302598,57534,119000,2.15e+08,0.935483870967742,-0.766500221895571,0.379858811579482,26
"BMACKECS","Spotted mackerel","Japan",2015,21.1905969751757,54666,144000,2.81e+08,0.903225806451613,-0.563378388627862,0.360923311325546,26
"BMACKECS","Spotted mackerel","Japan",2016,21.7177220401117,26786,168000,2.83e+08,1.09677419354839,1.16874528039634,0.176850177755206,26
"BMACKECS","Spotted mackerel","Japan",2017,21.7866333527754,76944,160000,3.5e+08,0.903225806451613,1.39518663875371,0.508010157440325,26
"BMACKPJPN","Spotted mackerel","Japan",1995,16.4563424413245,199067,309000,7.32e+08,1.55555555555556,-0.630424043696968,0.47618731149246,23
"BMACKPJPN","Spotted mackerel","Japan",1996,15.9607957874261,70832,377000,1.549e+09,1.74074074074074,-2.26137900701298,0.169436921476859,23
"BMACKPJPN","Spotted mackerel","Japan",1997,16.2904248537531,132324,268000,5.28e+08,2.07407407407407,-1.17649596411494,0.316531669266771,23
"BMACKPJPN","Spotted mackerel","Japan",1998,16.8610155655826,167385,254000,5.48e+08,0.851851851851852,0.701445792043384,0.400400936037441,23
"BMACKPJPN","Spotted mackerel","Japan",1999,17.3131866870159,103315,363000,8.26e+08,1.22222222222222,2.18964216864732,0.247139365574623,23
"BMACKPJPN","Spotted mackerel","Japan",2000,17.1593525292008,146597,345000,6.49e+08,1.22222222222222,1.68333952036525,0.350674050962038,23
"BMACKPJPN","Spotted mackerel","Japan",2001,16.8559308661397,80056,378000,7.33e+08,1.14814814814815,0.684710907995376,0.191501612064483,23
"BMACKPJPN","Spotted mackerel","Japan",2002,16.5271989222924,67135,342000,7.74e+08,1.18518518518519,-0.397219504006156,0.160593343733749,23
"BMACKPJPN","Spotted mackerel","Japan",2003,16.2295138334772,457413,299000,8.25e+08,1.37037037037037,-1.37696776643284,1.09417566302652,23
"BMACKPJPN","Spotted mackerel","Japan",2004,16.628958682409,171927,646000,3.079e+09,0.925925925925926,-0.0623053551114224,0.411265834633385,23
"BMACKPJPN","Spotted mackerel","Japan",2005,16.5942381979807,121870,659000,8.58e+08,1.07407407407407,-0.176578241350464,0.29152470098804,23
"BMACKPJPN","Spotted mackerel","Japan",2006,16.3051719823714,190976,589000,6.91e+08,1.22222222222222,-1.12795986277015,0.456832865314613,23
"BMACKPJPN","Spotted mackerel","Japan",2007,16.8085540986112,16171,587000,1.166e+09,0.777777777777778,0.528783361035651,0.0386825793031721,23
"BMACKPJPN","Spotted mackerel","Japan",2008,16.8214620440376,388584,481000,6.76e+08,1.14814814814815,0.571266298805045,0.929530109204368,23
"BMACKPJPN","Spotted mackerel","Japan",2009,16.6855274517951,163244,720000,2.314e+09,0.925925925925926,0.123875127539671,0.390495267810712,23
"BMACKPJPN","Spotted mackerel","Japan",2010,16.9027840005997,77993,704000,7.78e+08,1,0.838915061314333,0.186566718668747,23
"BMACKPJPN","Spotted mackerel","Japan",2011,16.6038718756344,78014,591000,8.93e+08,1.14814814814815,-0.144871651747482,0.186616952678107,23
"BMACKPJPN","Spotted mackerel","Japan",2012,16.6777342975519,60075,489000,7.2e+08,1.03703703703704,0.0982261124714784,0.143705148205928,23
"BMACKPJPN","Spotted mackerel","Japan",2013,16.7723201040629,11998,414000,6.06e+08,0.962962962962963,0.409529174200939,0.0287003640145606,23
"BMACKPJPN","Spotted mackerel","Japan",2014,16.3621461501547,29382,316000,6.54e+08,1.40740740740741,-0.940445123247725,0.0702845553822153,23
"BMACKPJPN","Spotted mackerel","Japan",2015,16.5048867123016,2431,225000,2.04e+08,1.37037037037037,-0.470653981548811,0.00581518460738429,23
"BMACKPJPN","Spotted mackerel","Japan",2016,16.8535226000722,16215,146000,2.97e+08,1.25925925925926,0.676784765290391,0.0387878315132605,23
"BMACKPJPN","Spotted mackerel","Japan",2017,16.7265173966211,47658,113000,1.87e+08,1.22222222222222,0.258782211331067,0.114002496099844,23
"BOCACCSPCOAST","Bocaccio","US West Coast",1892,13.2599340792625,150,45988,6845000,0.064,-1.49427645491784,0.00415853349926067,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1893,13.2659205313652,149,45971,6845000,0.06,-1.48390095974406,0.00413080994259893,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1894,13.0631995047292,145,45962,6845000,0.056,-1.83524947091591,0.00401991571595198,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1895,13.6217836667133,145,45959,6845000,0.054,-0.867132266035702,0.00401991571595198,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1896,14.2977073756597,142,45965,6845000,0.05,0.304353458681427,0.00393674504596677,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1897,13.9009185529524,140,45976,6845000,0.048,-0.38334610766975,0.00388129793264329,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1898,13.8647799261155,139,45993,6845000,0.044,-0.445980225825332,0.00385357437598155,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1899,13.5498826196117,136,46016,6846000,0.042,-0.991748475168288,0.00377040370599634,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1900,14.148297784149,133,46044,6846000,0.046,0.0454023355384999,0.00368723303601113,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1901,13.748555708957,131,46058,6846000,0.05,-0.647415697706972,0.00363178592268765,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1902,13.955855190113,130,46058,6846000,0.054,-0.288131980179051,0.00360406236602591,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1903,13.3869310835356,131,46046,6846000,0.058,-1.27416999080271,0.00363178592268765,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1904,13.8403990755799,131,46023,6846000,0.064,-0.488236205281117,0.00363178592268765,125
"BOCACCSPCOAST","Bocaccio","US West Coast",1905,13.970655620739,133,45989,6845000,0.068,-0.262480426655279,0.00368723303601113,125
